,delta_entropy_ast_edge_file_context
2,5.111932134017485
3,-5.693471660461985
8,-1.7967197776468833
10,2.010362363264984
11,-2.103995419359788
26,2.458931641281565
27,-2.628997096361531
28,5.881141029042974
29,-5.32428620498906
33,5.765991784136268
34,-5.575093734492379
41,1.5750367575862043
42,-2.0360604488900824
46,-1.5925610774521082
57,1.561853013372334
59,-1.9949652601880876
62,1.7926542427588674
63,-1.5983855995216405
82,-2.1860556699479603
87,1.831378715659913
88,-1.8606362742320361
96,2.5204401861122925
97,-2.207562909568246
99,1.680994698718454
101,-1.773969625844452
104,-1.789214003889774
106,4.987266409532611
107,-5.538381320677774
111,3.25426282428539
113,-2.106010187455563
114,1.6651088853513896
126,1.750081371458109
127,-1.7882249343252075
144,-1.9766338048928733
145,1.8512677868181138
148,1.8246958807333455
151,1.8400034886909018
159,1.868785930610874
160,-2.0261932981260578
168,1.8552819194653476
169,-2.3102858259205754
172,1.7330059921428984
189,1.8102899891480575
190,1.7947724027001868
191,-3.6104984721310998
196,-1.5934302161699474
206,4.64720686958687
207,-5.694806515932678
216,5.323449323610073
217,-5.723890886981156
221,-2.1816414500288808
244,2.6773610981909743
245,-2.738867645245957
264,1.5929723830647111
265,-1.8783231667669522
266,1.9205872567517202
267,-1.889453658588521
275,1.8200774368174062
281,-1.8349101999523274
305,-1.520217894522557
322,1.8336781508956919
323,-1.5995456807937876
345,1.5179457951278827
346,-1.9428034816169926
355,1.7611130779498962
358,-2.239958288525038
368,1.7515283961165586
369,-1.6961040029355736
374,1.8279221290983936
377,-1.6345187101192282
378,1.8771619930251
393,-1.7161772095477754
413,-1.514702645474268
415,2.215486970426207
416,-1.9041593841207254
430,5.597999382477429
431,-5.050970503935265
436,1.7213760082041034
438,-1.606480368061407
443,1.5222758333609798
445,-1.8232122600429883
472,-1.8217873282253367
476,5.633277473903856
477,-5.274382489285668
488,1.8638497446226525
499,1.9480198471684353
500,-1.8751037866674023
509,1.785215690886361
510,-1.9046068252859638
513,2.69570803182018
514,-3.0860424323476328
536,1.979436186846271
537,-1.8833816071583755
556,1.8830056401578208
585,1.7865793159544543
593,2.534575437554335
594,-1.9798134854048144
611,1.7862761801203306
612,-2.5501349921187075
620,4.202134443105026
621,-4.89947403239391
643,1.9438369523979833
644,-2.311001158341275
653,2.9220889244326065
654,-2.527027685221563
742,-1.7686405813735258
749,-1.5720226765455747
757,-2.0379304819313666
782,-1.634552324844185
783,1.7179964166439543
784,-1.8806500773112722
785,1.7554226072196863
810,1.7854361138582797
811,-2.2326500458144136
812,2.2667441795204373
813,-2.0086589321743906
814,2.0086589321743906
834,-1.512532980723489
841,-1.5550671667119118
853,-1.5042463100411636
872,1.9785236001961173
873,-2.2444903633019404
884,1.8507020056208607
890,-1.657943914895389
967,3.3576887319856112
968,-3.5997902330604683
978,1.7697282393318923
979,-1.6962931828708985
980,1.7608893025510322
981,-1.7990396554367254
986,-2.138745094000493
990,1.939720461370201
992,-2.2106245100481723
994,1.5476132711546322
996,-1.9023542791113508
998,2.1445591727070417
999,-1.9973935218966345
1002,2.0205104888621133
1003,-2.6440630352158
1004,2.416428867812345
1005,-2.1089623455955224
1009,2.1146029350745184
1010,-2.236075295489203
1026,2.438847723448578
1027,-1.7674225567471935
1051,5.49590096515001
1052,-5.3748027314378835
1056,1.8587176155368708
1060,1.5778007651396606
1062,1.803365264485624
1063,-1.803365264485624
1064,1.8080378684539848
1066,-1.759710937406651
1072,2.1446761049075667
1073,-2.5262817850614647
1076,2.1504194179894283
1077,-2.531098635461257
1108,1.8573813765243954
1109,-1.5116618696747577
1110,1.5116618696747577
1111,-1.6625667583917854
1120,1.6389216102276638
1122,-1.897363161290928
1126,2.111340085566861
1127,-1.8458479523812503
1138,2.4868451645164047
1140,-1.8058454693059072
1144,-2.2367963964496367
1148,2.3461445336618265
1149,-1.6072239125658854
1157,1.6097242049866978
1158,-2.149393585704443
1159,1.7159951377763147
1160,-1.715995137776315
1162,2.1775935948825764
1163,-2.050349873822071
1171,2.084744658205908
1172,-2.161411987599936
1179,1.9140556919558858
1200,-1.6523148392301872
1207,1.7894496235945276
1212,-1.985413425128852
1213,1.7754608374270826
1214,-2.078072578715469
1224,-2.219051389463694
1232,5.71813099902949
1233,-5.418799518969286
1241,2.3164661032055522
1242,-2.3283656889779714
