,delta_entropy_ast_edge_file_context
1284,1.74750356778421
1285,-2.0401278277713635
1308,1.8913841157650602
1330,-1.794493605321792
1350,5.62982987408002
1351,-5.624892289050535
1361,-2.1398082727873784
1362,2.2174455263947883
1363,-2.2282210422493405
1387,5.583931146941601
1388,-5.542807589232955
1395,4.179829758293581
1396,-4.36886199073396
1402,1.878551495375265
1403,-1.598808756000318
1415,1.599355157369697
1430,1.873135560349688
1434,-1.619089808499981
1438,4.576808812811371
1439,-5.67704332574801
1440,5.67704332574801
1441,-5.470899963823161
1451,1.9983494778057136
1452,-1.7398513103100588
1458,2.750457687349795
1459,-2.384109828124072
1460,1.6134991017760623
delta_entropy_ast_edge_file_normalised,"3      -0.218753
8       0.860865
9      -0.898957
17      0.808530
18     -0.908554
          ...   
1396   -0.292129
1438    0.843455
1439   -0.778251
1440    0.778251
1441   -0.908430
Name: delta_entropy_ast_edge_file_normalised, Length: 74, dtype: float64"
