,delta_entropy_ast_edge_file_context
2154,-2.0881402192383987
2198,-1.659301858689982
2201,1.6281537843442973
2207,-2.1525545320087986
2208,2.1234015489721885
2213,-1.8016685111718722
2217,1.8036356086291487
2218,-2.0948564810414894
2219,2.0948564810414894
2220,-1.698385686139166
2228,1.7249169819327572
2229,-1.6788792484445803
2237,1.7086819488450795
2238,-1.9075231628529825
2242,5.729035966626846
2243,-5.729035966626846
2244,1.9037842293381957
2248,-1.9207408941210475
2249,5.418039373850685
2250,-5.408952176609066
2252,1.803586674448632
2253,-2.1002652543449205
2254,1.884801498333378
2255,2.111539194657112
2256,-2.4912157102019847
2260,1.5658323119340736
2262,3.497298479729637
2263,-5.466440220352713
2270,2.4578108142118524
2271,-2.015070565542773
2275,-2.062543227512869
2277,5.580607298476508
2278,-4.859210540280347
2286,-1.6852179840402755
2298,4.99922576079194
2299,-5.079051928830258
2308,-2.0892951610149177
2336,1.8611821637237993
2337,-1.6783924318078751
2341,-1.726118237540136
2343,-2.0413104259004675
2360,1.6638309074837307
2361,-1.647209698163002
2372,1.750118821940355
2373,-1.66061604049976
2375,-1.8211809098298755
2382,-1.5537459106616223
2388,-1.776176259563507
2415,1.5592799263174657
2423,1.6657045593374384
2424,-2.018641881776482
2425,2.0186418817764826
2426,-2.1460555882317207
2430,2.8525169678114115
2431,-2.386538511234766
2438,4.402990543819066
2439,-4.669230927790393
2445,1.755411997142867
2446,-1.854366223536219
2460,3.048145057407475
2461,-4.4260613403521845
2462,3.3880100369805004
2463,-3.164743035420285
2471,4.735667861771077
2472,-5.191462008711461
2495,2.9530596078549616
2496,-3.2916150044614527
2499,-1.5465980278350462
2506,-2.419509026546038
2509,2.126107469875719
2515,-1.9521532932631969
2522,-1.759938114396811
2523,1.9183687504529587
2539,1.8750473604328128
2560,1.897577587526866
2567,-2.044838086071521
2582,4.882636449745032
2583,-2.8222456030664143
2584,-2.038515208196535
2592,2.5581287993043094
2597,-1.586639378695637
2598,1.6863706109581318
2600,-1.7024667413937131
2611,-1.684650660623515
2622,2.357192219841999
2623,2.521640636343318
2624,-3.711897470347699
2647,2.336730245286872
2648,-1.771709922797359
2671,-1.8704484520007467
2681,1.684677778740641
2704,-1.5841617824739935
2734,1.8075698836553435
2735,-1.8075698836553435
2742,4.585490710488744
2743,-4.611545054306227
2750,4.412582025156721
2751,-5.039941868732972
2754,5.076818559947894
2755,-5.2740926505272325
2768,5.211636308169459
2769,-5.4554832022742685
2771,2.0778944099164005
2772,-1.5687767878167578
2825,4.50453194011424
2826,-4.278771003286977
2837,2.2370921620346182
2849,-1.6041421679719763
2852,1.6185997410628006
2861,-1.6074211864248817
2872,1.6639683117517103
2903,2.7916169302357074
2904,2.7502184867593904
2905,-5.658587813850365
2911,2.332704640103872
2912,-2.030133796318586
2925,2.305645969685535
2926,-1.930447074473452
2933,1.9471849505109042
2937,-1.827129486765605
2938,2.3925505862097127
2939,-1.545963859229027
2942,-1.727605655995024
2970,-1.6183463957170512
2976,-2.090345776899786
3026,1.9178128491228759
3031,2.3970032507471037
3032,-2.125247871077653
3055,2.011875594680043
3056,-1.6686024687808443
3070,-2.125969331938578
3075,1.5797209630746325
3076,-1.6023579032168385
3078,-1.5975667938951927
3084,2.668164740757938
3085,-3.346900866383763
3086,2.3280052910200526
3087,-1.5744886486429983
delta_entropy_ast_edge_file_normalised,"3      -0.191907
4       1.000000
5      -0.850907
7      -0.178874
13      0.866482
          ...   
2976    0.173457
3017    0.165985
3026   -0.162619
3031    0.158984
3069    0.145450
Name: delta_entropy_ast_edge_file_normalised, Length: 252, dtype: float64"
