,delta_entropy_ast_edge_file_context
1,-1.6632060689669013
8,1.7615953835558784
9,-1.8012872517155083
10,5.253928554641115
11,-5.178398590297267
63,-1.5617556917009836
69,1.4999879123542144
73,5.108951870496296
74,-5.002949487305598
84,-1.7813415991791246
135,1.8898583087198961
136,-1.4948894781554538
157,1.6343504272348195
158,-1.457006945929674
174,2.0718794047402707
175,-2.1594535540332664
197,5.20493108797147
198,-5.189485463140143
201,1.6321483477129943
203,-1.9100061863466216
204,1.7515400131915286
212,1.4011363233098564
213,-1.4678926276639943
221,3.8814674067353723
222,-4.127464199611909
266,2.0275737799568936
267,-1.6712002954796348
315,1.9797251152208732
316,-1.9797251152208735
332,1.8750143211735355
333,-1.900632371832876
334,1.900632371832876
335,-2.085817449888149
356,1.9939206442401944
357,-2.0380014268401356
369,2.7896589635630384
371,-2.765885396936196
372,2.055108307111793
373,-1.6795428665465049
391,2.519915915453519
396,1.9371475458204204
397,-1.488747751021748
410,4.5637603656903085
411,-3.986419977987021
413,-1.4207063748928874
417,1.4630089953215322
422,-1.8806689448171483
440,2.0855230368749416
441,-2.0855230368749407
446,-1.462646697128875
453,5.541575166931247
454,-5.261042015412185
470,-1.77591096268024
478,1.8877214595730039
480,-1.4814265789558134
497,1.4541766785073205
498,-1.7644292513212378
501,1.493083083974128
502,-1.5255781518657874
508,-1.4522516750088914
541,5.343510277389937
542,-5.379805594013593
545,1.6819269592753656
546,-2.0930202617686455
564,-1.6730028854223313
574,-1.8440905734936197
631,1.5062391982636227
632,-1.5213736993590143
634,2.2088356308943786
635,-1.8416481038295625
638,5.310424056064362
639,-5.5015893113115
654,1.8963874214325536
655,-1.7602881556548429
667,2.1294534657950175
668,-1.6553599717008094
674,1.7067183435225983
678,1.4178321654030421
742,1.8145517289619495
743,3.64696666827365
744,-4.716922545940999
746,4.266187735921329
747,-4.323314820276198
752,4.780597503909227
753,-4.269748002648792
756,1.5982214165602016
758,-2.0521007373726023
762,-1.5953793760894261
765,-1.7100998580596345
770,1.6410475285377855
771,-1.5176618825968582
783,1.8763367564621363
784,-1.8706632241100611
790,1.7520776486208691
791,-1.54260777444954
798,5.382876647549965
799,-5.076106696198031
802,2.5007992390551754
817,2.194104703907552
838,1.7292419373939318
839,-2.02562488047938
846,1.462585459129473
847,-1.5165410792624865
859,1.6995117928124095
875,1.5217926869634275
876,-1.555684724444033
880,2.005698590986668
881,-2.507694643327503
882,1.9640990467205799
884,-2.4926673356702223
901,1.789674571859078
902,-1.9190498616345275
905,1.9050959064955935
913,-1.4516303042624978
920,-2.0474766485883182
925,-2.576718483785422
926,2.069956780118399
929,2.305589662858609
930,-1.7116114458698495
941,2.0708921852796665
942,-1.7498192993287485
951,5.116329177458361
952,-5.615212093886443
976,-2.0089211727912843
977,2.0175027545774946
984,-1.4557580071167862
988,-2.404243451533599
1009,2.76137717732501
1010,-2.0059599191195874
1024,2.02822918660778
1057,1.6984398866613626
1058,-2.0268556382284224
1059,1.7157778919067779
1090,1.925417980841145
1096,-1.4001645443722888
1098,-1.6355709384433528
1099,1.6355709384433528
1100,-1.4564287507733953
1140,1.3972938646423723
1141,-1.3983595080663749
1142,1.3983595080663749
1151,4.8405191627917965
1152,-5.0404763446974
1158,1.388412661235762
1159,-1.6937959539560419
1161,2.1395509440384397
1162,-1.740450149216187
1163,1.602139257755172
1164,-1.602139257755172
1188,5.281101970075733
1189,-3.349483981787688
1192,-1.8953351770219538
1249,5.572405980240316
1250,-4.303216405311366
1264,1.5473803560717423
1265,-1.9979799486271093
1329,1.490253870963646
1346,2.1564072863498125
1347,-4.18958050829651
1374,-2.0766273448477324
1378,-1.4149924370198468
1394,1.9682917936098985
1396,-1.6532461965127436
1411,1.6294407841146206
1412,-1.7781342306022814
1439,2.254573955722278
1455,1.6899415947593242
1456,-1.5770385408984116
1466,1.4376782020667345
1467,-1.7756024945820177
1483,1.9203331931855978
1484,-1.8327934283821166
1505,-2.0372550829842555
1506,2.071611623711225
1507,-2.5148492646405782
1526,1.6588745187876084
1530,1.7519223327595528
1532,-3.014900053956502
1547,2.265854128090639
1548,-2.545675387714773
1555,1.433624621364454
1560,2.168339654181275
1562,-2.172295500807352
1571,1.922440600196269
1577,1.7006944910419797
1578,-1.781391490490129
1579,1.745714735889853
1581,-1.814639909450066
1582,2.0908755381820585
1583,-1.661154610308703
1605,-1.4679776070936534
1606,1.4679776070936534
1625,4.291922188396477
1626,-4.618988912197266
1627,4.618988912197266
1629,-3.9064865693696387
1634,2.079638705963616
1636,-1.9896321305094005
1648,2.1784631314152327
1652,-2.029835246695191
1655,-1.969525615935253
1656,1.969525615935253
1659,-1.6418111606916423
1660,5.513321190082198
1661,-5.512985566063659
1672,1.6333820384435649
1673,-2.474667678345911
1746,1.6050187659145116
1749,-1.675961515897606
1773,2.9530758756409914
1774,-4.24823825308928
1777,4.113884200617058
1778,-4.269196938193943
1779,5.640147532648612
1780,-5.123340485807669
1804,-1.3930644120684914
1808,1.60594329038981
1809,-1.825424906877535
1818,1.5186115652400285
1819,-1.5247896796011458
1826,1.6093822038557697
delta_entropy_ast_edge_file_normalised,"10      0.792525
11     -0.799662
52     -0.200939
73      0.739689
74     -0.946560
          ...   
1763   -0.199849
1779    0.768428
1780   -0.754052
1781   -0.195667
1823    0.200677
Name: delta_entropy_ast_edge_file_normalised, Length: 85, dtype: float64"
