,delta_entropy_ast_edge_file_context
3,-0.8493335613359756
14,5.485033074384645
15,-5.55466154424356
18,0.9123027648332034
19,-0.9744768184772205
21,5.661550411556608
22,-5.423960481145313
25,5.369886259700396
26,-5.595196393704973
27,5.595196393704973
28,-5.444811181370802
31,1.083515057504469
32,-1.1039499780532225
42,2.3627130708894084
43,-2.241716898652223
44,1.1382552909468586
45,-1.265955868805964
49,1.3837690813919838
52,-1.1516830156192377
55,0.6829745005143248
56,-0.6801711715143508
61,0.6734182283043229
62,-0.6616952094343018
74,5.41552742768804
75,-5.414938505252895
78,0.883542286577871
79,-0.5998508008952746
80,0.8030825617156766
81,-0.8022341941809854
87,1.5546815202957225
89,-1.2505648981367825
93,1.610898271972537
94,-1.433008904832183
96,1.4604282251038279
97,-1.4662516257917626
104,0.9701863755198711
105,-0.9367256067050103
110,1.6544977584020013
111,-1.1472821698226476
117,0.7549292413661748
118,-1.2840000778717904
124,0.9681958266127876
125,-1.1538301823285837
142,5.651843242650284
144,-5.270654501264484
155,-0.6658529731812903
172,1.2691766520712944
174,-1.279933469842315
175,1.279933469842315
176,-1.2828352310637294
186,0.5922486046383408
195,1.3797722889956008
196,-1.355260957867599
200,0.6278480933097859
201,-0.6218012961405881
205,1.0755374887132376
206,-1.0248414196528648
213,0.6278480933097859
214,-0.6157560968145157
218,1.0755374887132376
219,-1.0248414196528648
247,1.0292021047937423
248,-0.9724056340505047
251,0.9277710688090784
252,-0.9313108188578124
254,0.6644215852131516
257,1.9189727178910505
260,-1.26876938523343
263,5.578741668734855
264,-4.765965573634449
265,-0.8456431363767836
272,1.3660164570924822
273,-1.47733393353126
278,0.7034825712656225
279,-0.6885608827250902
282,1.34419574240699
283,-0.9708028033216074
285,1.8747042882959892
286,-1.712773014069791
289,1.2993354461767492
290,-1.1320535893347676
292,1.5497978295473986
293,-1.496107962261065
298,1.3817922554021262
299,-1.3262221994363523
305,1.4533751404102118
306,-1.6355806550691252
311,0.7177390276597153
312,-0.7276538898806733
314,0.9666623476679224
315,-1.2332470898007137
320,0.9127194056468716
321,-0.9970465908491688
324,0.8243753319658875
338,1.4595645654046967
339,-1.2105980576464832
342,0.9322129295954512
343,-0.9322129295954512
349,1.442764244551217
350,-1.4369783458915402
353,-0.9976630260550934
355,1.3356840846962843
356,-0.693713950412798
358,-0.6340954798288188
373,1.0229538613448872
374,-0.7917902954192879
381,1.0229538613448872
382,-0.7917902954192879
385,0.6563735763199601
387,0.6043038355727459
388,0.9389709335505181
390,-2.391972316583754
394,1.036492061197185
395,-1.079124402163746
401,0.7634187156234464
402,-0.7889239557319874
403,0.7889239557319874
404,0.5889491904442039
405,-0.6970106852535458
406,-0.6363454557071622
407,5.668927444791884
408,-5.687939209898826
416,-0.6059881241969158
430,1.707317322435447
431,-1.7421270476018549
433,1.347399628007942
435,-1.4361816994604435
455,0.7401895199839021
456,-0.6660301520487808
468,1.2527703977869358
469,-1.2527703977869358
474,1.6003855589582423
475,-1.5601348708574667
478,0.8368898817613193
479,-0.7459337404324637
480,0.7351615488145402
481,-0.8068305646078402
515,0.8358987479709804
517,0.6681826383112401
518,-1.4642155257394736
519,1.0435566694542624
521,-1.106082765985045
523,1.5665546611818346
525,-1.4179705774882567
526,1.027877373429968
529,-1.3951605599350805
531,0.9910036327088712
533,-0.692910680186956
537,0.8645559515281915
538,-0.8371393373670601
539,1.3329223083148003
547,0.9667247784773757
552,4.792128293065266
553,-4.825083300596852
554,-0.9148717921206496
555,1.3280777341135943
556,-1.3114408439977323
557,0.8770445522325696
562,1.0965424348034203
563,-1.0965424348034203
569,0.9668536865426216
570,-0.958068764449684
578,0.5960798540082263
579,-0.5941449804097765
581,1.2181190648880582
582,-1.3706944394801852
593,1.075896301328874
596,0.8723104500651039
597,-1.4127078702370826
599,0.9810290297702736
600,-1.301918479994674
601,0.7114998903543112
608,-0.6910349383234697
619,0.9082841030416113
621,-1.3821979210486042
637,0.6800554181564014
638,-0.8446436447179728
656,0.6049084752612226
657,-0.6076782323681992
668,0.6519850973095975
669,1.5570175556680583
670,-1.9364174253639925
678,0.90418580525726
679,-0.7490670263742832
680,-0.628458231733152
699,0.7772612904922225
700,-0.7759807870361302
701,1.2463087329700322
708,-1.1564030495327575
723,0.930618608616351
724,-0.929161525097082
754,0.7982773675137692
757,-0.9023197457945118
758,1.1269358771284033
759,-0.9119179654283912
774,0.8679292369391352
775,-0.7861887291783933
777,5.057757682019773
778,-5.6996270120242425
782,5.307980553972468
783,-5.73931997638888
799,5.766326705075649
800,-5.692759165654316
805,5.655992488400299
806,-5.612306731180374
825,0.7121710782643929
829,0.633838626839843
830,-0.908132527787969
846,-0.6016412326424578
858,-0.6558377208895454
885,0.6083240828465639
886,-0.7508358850798915
893,0.664051785758268
896,-0.6535441281225081
898,5.471980189234264
899,-5.463200048078557
901,1.1693715846348782
902,-1.1786532794990592
911,5.6890622980300085
912,-5.692762157985269
918,0.7221610099191667
919,-0.8039776615136196
935,0.669197512198938
936,-0.6670722372718529
938,2.891991983550347
939,-2.7987019301154588
944,0.7108056118171282
945,-0.8325074771493224
950,2.722434849319096
951,-2.8953677329051075
959,0.6435467068314339
960,-0.6395300926902401
970,0.9294171490721768
971,-0.8056342990301735
989,0.5999469742785397
991,-0.937137819776738
996,2.33797036106812
997,-2.161221039834462
1000,1.3080681946528123
1001,-1.4429980449438018
1017,1.218619681786664
1018,-1.215686890605472
1037,2.0699674469919365
1038,-2.0699674469919365
1068,0.7653747465277503
1072,5.738160938296651
1073,-5.77481049471413
