,delta_entropy_ast_edge_file_context
42,4.511720865948785
43,-4.9147716901573
57,4.909411829485354
58,-4.957239144463799
59,4.957239144463799
61,-4.817882151324966
73,5.225056441603267
74,-5.063317476505008
84,4.390422142085521
85,-4.987606242293523
96,5.382597762635084
97,-5.382597762635084
120,2.25816693818023
121,-2.2839631821720094
128,-1.827995698376978
129,1.8987221837503587
138,3.768420347907019
139,-5.1715401381705455
141,4.767579666046311
142,-5.739506404061123
164,-2.3362124427157815
172,5.972686271923345
173,-5.965115865783676
199,2.5701179240009973
200,-2.0280830591394494
221,2.750930263208087
222,-1.9267710748643503
231,4.864010026798102
232,-4.840874901199954
239,3.75886709923353
240,-5.068508731432947
241,1.6156892003181635
263,2.2147645692749216
264,-2.1690083665782818
265,5.310937506568656
266,-5.100231152664206
279,2.1753260986969947
280,-2.1070125344929798
283,4.701011018538221
284,-5.274270292161011
302,2.521038042763903
308,-1.6724413443425419
321,5.7284027620690825
322,-5.509447191543648
347,5.195605883312627
348,-5.347263184903704
350,4.8840377783283735
351,-5.191498558648022
370,1.7979392106608236
374,1.6585147515930938
385,2.263215836928444
386,-2.4515013182587357
387,5.726189257335635
388,-5.414319246984253
409,1.6203316029359662
412,3.8561582996821557
413,-4.213389451554637
419,5.122229213137178
420,-5.115972315471869
458,4.413423651596767
459,-5.042857525000668
468,4.505257481182282
469,-5.17512879716031
472,5.058902980034718
473,-4.69817126284515
488,5.451181876703619
489,-5.092704935444499
510,4.935521502217407
511,-5.645161144739645
515,1.5856990944563811
521,4.694874051357712
522,-5.79388408309251
523,2.651954943102136
524,-2.6519549431021354
557,3.938715862863461
558,-5.494042012641537
571,5.124033834825009
572,-4.326388453526065
578,5.073933750578175
579,-4.622494064669311
586,4.118507354448648
587,-5.323310118630545
612,4.923462490730425
613,-5.099232168332527
658,4.642160234153876
660,-5.072593670529276
715,1.9137813722626784
745,2.3342618111095628
746,-2.3296437786743645
846,1.5891011632058278
892,2.268852105833082
893,-3.003081845665835
909,-1.5260465982001117
963,6.047643705134213
964,-4.879811495739685
967,4.769229104046913
968,-5.325028518456953
980,-2.018550616450286
988,5.322867709043926
989,-5.004930260248367
1016,-1.7867105234952811
1017,5.312247165070233
1018,-4.9082796172012335
1022,4.8823699780552445
1023,-5.297680317697374
1024,5.297680317697374
1025,-5.297680317697374
1034,5.528020281360905
1035,-5.528020281360905
1036,5.528020281360905
1037,-5.617548204094398
1047,5.320859571324251
1048,-5.320859571324251
1050,4.764728376765564
1051,-5.322955097486673
1103,1.5475754505015709
1151,4.527657120445684
1152,-5.3827070409198985
1164,5.224642356581599
1165,-5.271345104774964
1275,5.501664880639376
1276,-5.647912348616023
1302,3.1029192665022243
1303,-2.7561294146903115
1348,5.206884376577072
1349,-5.472640116073599
1365,-2.1745045411287087
1382,-1.5355814234873837
1418,2.48931392474522
1419,-2.177047342212473
1464,5.143663810647431
1465,-5.670926006954059
1513,5.272745669260301
1514,-5.268767601625811
1524,5.650470048640579
1525,-5.418239068577426
1540,5.237662298067616
1541,-4.430635997825632
1542,4.430635997825632
1543,-4.990569056989032
1555,5.717138779930512
1556,-4.924304036319374
1610,2.60158619503689
1611,-2.5679982466015447
1617,5.6908867932805896
1618,-5.692565243351437
1639,3.3195849706339002
1640,-3.0925274396059645
1653,1.684254502036763
1662,-2.4043201522096065
1689,2.3208814669927436
1690,2.5216406363433186
1691,-5.485887708543944
1695,2.6385142671691164
1696,-2.5786024535558085
1748,2.4208425807806786
1749,-1.906258248363416
1752,-1.584428893722813
1798,-1.6582201947399824
1813,1.5970740379682722
1820,5.207714026764549
1821,-5.76754190892533
1826,-1.653872133879136
1831,-1.6471692535814615
1841,1.6565300842741
1872,-1.6824634078895082
1873,1.6842124720544778
1892,1.967368979353787
1911,1.750377257646495
1918,-1.7166455169704715
1935,-1.7950353337541762
1938,2.0207787182755474
1939,-2.0402885124223253
1948,2.104831925435681
1950,-2.586943341615683
1951,1.7131964966702746
1954,-1.5417160837155395
1964,5.26165796677117
1965,-5.302923619993349
1987,-1.6263411644443106
2057,2.183506311047924
2058,-1.7778751250352394
2070,1.614168110514452
2071,-1.6211231337400438
2103,5.075865272686424
2104,-4.824438096357205
2122,-1.5592261445295972
2140,-1.5694243361449818
2145,-1.5694243361449818
2190,-1.8684644873058789
2201,1.84214280299578
2202,3.200710708380032
