,delta_entropy_ast_edge_file_context
6,3.1410959582255855
8,3.7142801539351855
9,-5.009570810236415
12,5.671330079594488
13,-3.3349845455820355
28,-2.0460215137215596
42,2.325201122801289
43,-2.416624457916841
55,5.130693324262515
56,-3.7149253708230554
80,1.96619453319619
110,4.629746797761705
111,-4.632450011275207
113,5.052604482345975
114,-3.712591818760109
116,1.8575775200558033
126,1.95512983957388
127,-1.9799857463497927
128,5.610865744437759
129,-5.286401915025696
162,5.323084651383659
163,-5.66311287227398
205,1.976462716577816
229,-1.8892521079038262
230,1.853405221447388
231,-1.8970313490823987
237,-2.0853013114758605
251,2.092492363976789
311,5.1928180143780445
312,-5.03376807315085
326,4.946077134620223
327,-4.938390968783714
362,5.157921047357157
363,-5.2006617003543045
417,-1.9452042529220812
425,4.960558027312929
426,-5.1368044261741534
439,1.9388627624855697
458,1.882995739762959
461,1.8975162940058257
476,3.867369897517517
477,-4.9591257357599305
478,4.9591257357599305
479,-5.319166517351117
491,1.9653166147120342
514,2.856385342673295
519,4.457242455832392
521,-3.980622293921077
522,3.980622293921077
523,-4.957225305453812
539,1.918102172614557
549,5.134082161624172
550,-4.277291685898931
559,-1.992967679418955
562,3.619358324205336
564,-3.628072996388509
569,4.395161503656887
570,-4.416554760333584
577,2.004363954683418
586,4.840179748740547
587,-3.3176719378220465
588,-2.050297854701321
591,2.0614512531978963
615,4.709332755006479
616,-4.717675589311075
642,1.9018057638145551
650,-2.323724334403968
651,2.0903926975941336
660,5.671444814559682
661,-4.90902825030939
664,4.722532753350858
665,-3.7712202179224703
679,1.9363721961665992
685,4.986119603438905
686,-3.6756672939038064
690,4.034087620114632
691,-4.665494389198664
709,5.075241178158039
710,-4.712192761747816
729,5.29118795097517
730,-4.744680368408911
755,-2.7140965558453267
761,4.004316935227945
762,-3.723717930495925
769,5.188588281437071
770,-3.526754427398839
771,3.526754427398839
772,-5.54841800537435
777,2.6028316189683687
778,-1.9477418546783825
782,2.308714703580011
793,5.15327816935788
794,-5.217823471584519
795,5.21782347158452
797,-4.984582381468065
801,5.062497478439719
802,-3.990252590956709
806,3.3743890471737545
808,-5.341047854578008
820,5.141177170111889
821,-5.399868372136888
837,5.153710031327523
838,-4.734442119559592
872,5.316323947667457
873,-5.744044532179983
884,-1.877264079155732
910,2.383446605496741
916,1.9557733658233412
960,4.568163326156313
961,-4.468003969948004
968,4.988138040401091
969,-4.998268848043845
997,4.881252128259053
998,-2.4056390622295662
999,2.4056390622295662
1000,-3.592206433245535
1001,3.5922064332455355
1002,-2.4056390622295654
1003,2.4056390622295662
1004,-5.318994478029067
1041,-2.2494704347877352
1042,2.6314677413747445
1046,3.7889863321438613
1047,-3.1329145639793974
1048,-2.0356606500721064
1051,1.8474503717016981
1052,-2.3417914313162913
1053,2.354744432117255
1054,-2.0309372320094363
1058,2.057965614634178
1059,-2.057552598530704
1074,5.495033462993282
1075,-3.4477958131969326
1084,2.015436778658624
1088,-2.0580941274244595
1091,1.85246883372831
1096,2.110113156966101
1125,2.018971100302191
1130,-1.8852233324258576
1137,2.1224756869889827
1138,-2.2673828317124536
1152,4.333123168917866
1154,-4.367707511627764
1279,4.9896523464147
1280,-4.488666948098064
1356,3.0094198537529566
1357,-2.78521437653467
1361,5.0736524660336855
1362,-4.719274167045162
1373,3.1794440311030137
1374,-2.892106941494321
1387,5.673602361921503
1389,-4.768095612634823
1394,1.9414137862920073
1395,-3.0949187236169133
1396,3.6291157275880837
1397,-2.8474498286869068
1417,5.095794046409315
1418,-4.238361442077444
1422,2.8285016675221843
1429,5.379455418715225
1430,-5.470722404950413
1449,2.8190578987109007
1450,-2.244670174852613
1451,2.6315211946448875
1459,2.053013766818397
1471,4.010936183747805
1472,-4.449065312928601
1481,2.1831787979707977
1509,-1.9716621323025405
1519,4.594855671619303
1520,-5.236595958257577
1529,4.610195144569503
1530,-5.009879242376257
1638,4.606823929810553
1639,-4.580443764927706
1648,5.091510869724685
1649,-2.9296232687744093
1654,4.913158820633482
1655,-4.569120354291949
1664,1.8584148329105825
1671,2.1337580266659772
1677,1.887003317116645
1703,-2.0892085496885873
1716,-2.1980169447382334
1717,1.8915547815172848
1721,-2.135892609471772
1748,4.348803604883344
1749,-4.330919885193709
1770,-2.2215131099931957
1771,4.721057415601327
1772,-4.504011549300458
1777,4.589687044160858
1778,-4.6972809603427255
1782,4.756236240741614
1783,-4.841337164921086
1796,4.828612560318793
1797,-4.791307278088061
1805,4.521572976214601
1806,-2.867128819316444
1812,4.45316084313006
1814,-4.945006085293768
1819,2.6245669266655383
1835,-2.2553190141824104
1838,2.127017244219932
1839,-2.0377247789211426
1848,5.568212126390213
1849,-4.800624173068339
1851,4.64121036464474
1852,-4.737263524477587
1886,2.231195261086211
1959,3.148734102121428
1960,-3.2272344568300864
1971,1.974901220165274
1972,-2.5742283192265947
1998,-1.9206088584478729
2003,5.021611161443773
2004,-4.585580211072776
2096,-1.8911079737552237
2102,4.918664204427683
2103,-4.963074239059858
2150,5.612814779857385
2152,-4.001170813834306
2170,-1.9861646722867947
2179,2.397061798340501
2182,2.004507033508858
2222,4.180175236927564
2223,-5.277388275377584
2241,5.134826958818122
2242,-4.876274923504408
2259,2.003290036451902
2263,1.858521887630301
2286,4.16624731107808
2287,-4.9589461778712325
2365,1.8464357273089649
2415,5.078823710117745
2416,-4.72275069406298
2459,1.8495934110576877
2488,3.757682187392484
2489,-5.563018354434303
2495,4.8375617328062575
2496,-5.009522238242759
2541,3.817696002487605
2542,-5.46897202812479
2549,2.455203449815591
2550,-3.2018954260693127
2555,-1.9556208858532242
2579,3.2826180759270134
2580,-3.281136922616928
2581,-2.226882514538585
2582,2.14527915865658
2603,2.191153545641754
2611,2.5615530791063605
2644,-1.8827830807929553
2670,-2.0663328091374944
2671,5.338294171485507
2672,-4.6404479307194055
2698,4.728508393485436
2699,-4.826496418292684
2717,-2.010573070830381
2734,2.994478190723957
2735,-2.395308789550605
2742,2.1085902372821415
2750,3.2674977129968683
2751,-4.622619859632623
2785,-2.042661392356579
2793,1.9870086565815983
2800,4.951808510133256
2801,-5.032742158964395
2803,3.264452292525944
2804,-3.5120651115639507
2854,5.069186434652041
2855,-3.478040905580126
2860,-2.2439202498766466
2863,3.1659362070926376
2864,-2.350714294119701
2885,2.1164979748307564
2914,1.888253781428595
2918,1.851631764140584
2926,2.129339397844779
2957,4.823108040128972
2958,-5.199487662841059
2966,-2.1406881046229493
2982,-2.3076027181925265
3046,1.9876077790255016
3047,-1.9784269702758897
3060,1.958239542325749
3061,3.2557987171908045
3062,-4.911207645806466
3091,-2.0508519027788195
3108,2.1310243065030905
3137,4.949876564169052
3138,-4.704859857235354
3146,-2.5021534651414434
3147,2.2427684769653013
3148,-2.08074692496983
3158,4.994184271997901
3159,-5.166863153033627
3196,-2.0202721363141736
3199,2.4114920142305305
3200,-2.507889982273097
3201,2.007338453314159
3202,-2.0061223365723526
3207,-2.106270743236146
3277,5.27592113505147
3278,-4.888878550340629
3294,5.301486351889071
3295,-4.083363927319449
3301,4.5613247996430575
3302,-5.287918463534761
3314,2.435500993747054
3317,4.620068386136994
3318,-3.118816967542127
3341,1.8536678518551615
3364,4.965258203977832
3365,-4.544139318987591
3374,1.919251643602291
3381,-2.80999828038882
3386,2.5199920297243157
3387,-1.92809046956925
3412,2.0425778750462946
3455,2.125482735692864
3456,-2.0222530982047924
3476,2.232355929650349
3483,4.972088465245665
3484,-3.6885054142527895
3525,4.530128727984272
3526,-4.7603331411368295
3563,4.690137153653766
3564,-4.182467674919867
3578,2.057281614544669
3582,3.714276584000676
3583,-5.240215288887952
3598,4.672875482587469
3599,-4.379826975437361
3676,1.9666639814775928
3677,-2.0667177625886155
3689,4.91166956979338
3690,-4.890701906065644
3707,4.615704931631935
3708,-5.2322293045153065
3731,1.9453279535763108
3732,-2.3607322505744652
3742,3.7765387665877936
3743,-5.362985468581469
3748,2.621698296717343
3749,-1.9448599994889304
